Rank,URL,SourcePath,ContentDir,Total,Input,Output,Tested,Testable,Maybe,Error
1440,https://www.mongodb.com/docs/manual/tutorial/explain-slow-queries/,manual/manual/source/tutorial/explain-slow-queries.txt,manual,1,0,0,0,0,1,
1441,https://www.mongodb.com/docs/manual/tutorial/find-slow-queries-with-database-profiler/,manual/manual/source/tutorial/find-slow-queries-with-database-profiler.txt,manual,7,3,3,0,0,7,
1442,https://www.mongodb.com/docs/manual/tutorial/force-member-to-be-primary/,manual/manual/source/tutorial/force-member-to-be-primary.txt,manual,6,0,0,0,0,6,
1443,https://www.mongodb.com/docs/manual/tutorial/geospatial-tutorial/,manual/manual/source/tutorial/geospatial-tutorial.txt,manual,11,0,0,0,0,11,
1444,https://www.mongodb.com/docs/manual/tutorial/getting-started/,manual/manual/source/tutorial/getting-started.txt,manual,0,0,0,0,0,0,
1445,https://www.mongodb.com/docs/manual/tutorial/implement-field-level-redaction/,manual/manual/source/tutorial/implement-field-level-redaction.txt,manual,3,0,0,0,0,1,
1446,https://www.mongodb.com/docs/manual/tutorial/insert-documents/,manual/manual/source/tutorial/insert-documents.txt,manual,57,0,0,0,25,9,
1447,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-amazon-tarball/,manual/manual/source/tutorial/install-mongodb-enterprise-on-amazon-tarball.txt,manual,11,0,0,0,0,9,
1448,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-amazon/,manual/manual/source/tutorial/install-mongodb-enterprise-on-amazon.txt,manual,21,0,0,0,0,17,
1449,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-debian-tarball/,manual/manual/source/tutorial/install-mongodb-enterprise-on-debian-tarball.txt,manual,10,0,0,0,0,9,
1450,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-debian/,manual/manual/source/tutorial/install-mongodb-enterprise-on-debian.txt,manual,22,0,0,0,0,22,
1451,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-os-x/,manual/manual/source/tutorial/install-mongodb-enterprise-on-os-x.txt,manual,10,0,0,0,0,9,
1452,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-red-hat-tarball/,manual/manual/source/tutorial/install-mongodb-enterprise-on-red-hat-tarball.txt,manual,26,0,0,0,0,25,
1453,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-red-hat/,manual/manual/source/tutorial/install-mongodb-enterprise-on-red-hat.txt,manual,28,0,0,0,0,24,
1454,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-suse-tarball/,manual/manual/source/tutorial/install-mongodb-enterprise-on-suse-tarball.txt,manual,10,0,0,0,0,9,
1455,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-suse/,manual/manual/source/tutorial/install-mongodb-enterprise-on-suse.txt,manual,14,0,0,0,0,13,
1456,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-ubuntu-tarball/,manual/manual/source/tutorial/install-mongodb-enterprise-on-ubuntu-tarball.txt,manual,13,0,0,0,0,12,
1457,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-ubuntu/,manual/manual/source/tutorial/install-mongodb-enterprise-on-ubuntu.txt,manual,26,0,0,0,0,26,
1458,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-windows-unattended/,manual/manual/source/tutorial/install-mongodb-enterprise-on-windows-unattended.txt,manual,6,0,0,0,0,1,
1459,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-windows-zip/,manual/manual/source/tutorial/install-mongodb-enterprise-on-windows-zip.txt,manual,8,0,0,0,0,1,
1460,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-on-windows/,manual/manual/source/tutorial/install-mongodb-enterprise-on-windows.txt,manual,6,0,0,0,0,1,
1461,https://www.mongodb.com/docs/manual/tutorial/install-mongodb-enterprise-with-docker/,manual/manual/source/tutorial/install-mongodb-enterprise-with-docker.txt,manual,11,0,0,0,0,11,
1462,https://www.mongodb.com/docs/manual/tutorial/iterate-a-cursor/,manual/manual/source/tutorial/iterate-a-cursor.txt,manual,22,10,10,0,0,22,
1463,https://www.mongodb.com/docs/manual/tutorial/kerberos-auth-activedirectory-authz/,manual/manual/source/tutorial/kerberos-auth-activedirectory-authz.txt,manual,22,0,0,0,0,12,
1464,https://www.mongodb.com/docs/manual/tutorial/list-users/,manual/manual/source/tutorial/list-users.txt,manual,1,0,0,0,0,1,
1465,https://www.mongodb.com/docs/manual/tutorial/long-running-queries/,manual/manual/source/tutorial/long-running-queries.txt,manual,17,0,0,0,7,0,
1466,https://www.mongodb.com/docs/manual/tutorial/manage-chained-replication/,manual/manual/source/tutorial/manage-chained-replication.txt,manual,4,0,0,0,0,4,
1467,https://www.mongodb.com/docs/manual/tutorial/manage-indexes/,manual/manual/source/tutorial/manage-indexes.txt,manual,17,0,0,0,0,17,
1468,https://www.mongodb.com/docs/manual/tutorial/manage-journaling/,manual/manual/source/tutorial/manage-journaling.txt,manual,9,0,0,0,0,9,
1469,https://www.mongodb.com/docs/manual/tutorial/manage-mongodb-processes/,manual/manual/source/tutorial/manage-mongodb-processes.txt,manual,11,0,0,0,0,9,
1470,https://www.mongodb.com/docs/manual/tutorial/manage-shard-zone/,manual/manual/source/tutorial/manage-shard-zone.txt,manual,6,0,0,0,0,6,
1471,https://www.mongodb.com/docs/manual/tutorial/manage-shard-zone/update-existing-shard-zone/,manual/manual/source/tutorial/manage-shard-zone/update-existing-shard-zone.txt,manual,6,0,0,0,0,5,
1472,https://www.mongodb.com/docs/manual/tutorial/manage-sharded-cluster-balancer/,manual/manual/source/tutorial/manage-sharded-cluster-balancer.txt,manual,21,0,0,0,0,21,
1473,https://www.mongodb.com/docs/manual/tutorial/manage-the-database-profiler/,manual/manual/source/tutorial/manage-the-database-profiler.txt,manual,21,0,0,0,0,21,
1474,https://www.mongodb.com/docs/manual/tutorial/manage-users-and-roles/,manual/manual/source/tutorial/manage-users-and-roles.txt,manual,12,0,0,0,0,12,
1475,https://www.mongodb.com/docs/manual/tutorial/map-reduce-examples/,manual/manual/source/tutorial/map-reduce-examples.txt,manual,24,0,0,0,0,24,
1476,https://www.mongodb.com/docs/manual/tutorial/measure-index-use/,manual/manual/source/tutorial/measure-index-use.txt,manual,5,0,0,0,0,5,
1477,https://www.mongodb.com/docs/manual/tutorial/merge-chunks-in-sharded-cluster/,manual/manual/source/tutorial/merge-chunks-in-sharded-cluster.txt,manual,8,0,0,0,0,5,
1478,https://www.mongodb.com/docs/manual/tutorial/migrate-chunks-in-sharded-cluster/,manual/manual/source/tutorial/migrate-chunks-in-sharded-cluster.txt,manual,2,0,0,0,0,2,
1479,https://www.mongodb.com/docs/manual/tutorial/migrate-sharded-cluster-to-new-hardware/,manual/manual/source/tutorial/migrate-sharded-cluster-to-new-hardware.txt,manual,11,0,0,0,0,11,
1480,https://www.mongodb.com/docs/manual/tutorial/mitigate-psa-performance-issues/,manual/manual/source/tutorial/mitigate-psa-performance-issues.txt,manual,1,0,0,0,0,1,
1481,https://www.mongodb.com/docs/manual/tutorial/model-data-for-atomic-operations/,manual/manual/source/tutorial/model-data-for-atomic-operations.txt,manual,3,0,0,0,0,3,
1482,https://www.mongodb.com/docs/manual/tutorial/model-data-for-keyword-search/,manual/manual/source/tutorial/model-data-for-keyword-search.txt,manual,3,0,0,0,0,3,
1483,https://www.mongodb.com/docs/manual/tutorial/model-embedded-many-to-many-relationships-between-documents/,manual/manual/source/tutorial/model-embedded-many-to-many-relationships-between-documents.txt,manual,1,0,0,0,0,1,
1484,https://www.mongodb.com/docs/manual/tutorial/model-embedded-one-to-many-relationships-between-documents/,manual/manual/source/tutorial/model-embedded-one-to-many-relationships-between-documents.txt,manual,2,0,0,0,0,2,
1485,https://www.mongodb.com/docs/manual/tutorial/model-embedded-one-to-one-relationships-between-documents/,manual/manual/source/tutorial/model-embedded-one-to-one-relationships-between-documents.txt,manual,2,0,0,0,0,2,
1486,https://www.mongodb.com/docs/manual/tutorial/model-iot-data/,manual/manual/source/tutorial/model-iot-data.txt,manual,4,0,0,0,0,4,
1487,https://www.mongodb.com/docs/manual/tutorial/model-monetary-data/,manual/manual/source/tutorial/model-monetary-data.txt,manual,12,0,0,0,0,12,
1488,https://www.mongodb.com/docs/manual/tutorial/model-referenced-one-to-many-relationships-between-documents/,manual/manual/source/tutorial/model-referenced-one-to-many-relationships-between-documents.txt,manual,3,0,0,0,0,3,
1489,https://www.mongodb.com/docs/manual/tutorial/model-tree-structures-with-ancestors-array/,manual/manual/source/tutorial/model-tree-structures-with-ancestors-array.txt,manual,4,0,0,0,0,4,
1490,https://www.mongodb.com/docs/manual/tutorial/model-tree-structures-with-child-references/,manual/manual/source/tutorial/model-tree-structures-with-child-references.txt,manual,4,0,0,0,0,4,
1491,https://www.mongodb.com/docs/manual/tutorial/model-tree-structures-with-materialized-paths/,manual/manual/source/tutorial/model-tree-structures-with-materialized-paths.txt,manual,5,0,0,0,0,5,
1492,https://www.mongodb.com/docs/manual/tutorial/model-tree-structures-with-nested-sets/,manual/manual/source/tutorial/model-tree-structures-with-nested-sets.txt,manual,2,0,0,0,0,2,
1493,https://www.mongodb.com/docs/manual/tutorial/model-tree-structures-with-parent-references/,manual/manual/source/tutorial/model-tree-structures-with-parent-references.txt,manual,4,0,0,0,0,4,
1494,https://www.mongodb.com/docs/manual/tutorial/modify-chunk-size-in-sharded-cluster/,manual/manual/source/tutorial/modify-chunk-size-in-sharded-cluster.txt,manual,2,0,0,0,0,2,
1495,https://www.mongodb.com/docs/manual/tutorial/modify-psa-replica-set-safely/,manual/manual/source/tutorial/modify-psa-replica-set-safely.txt,manual,2,0,0,0,0,2,
1496,https://www.mongodb.com/docs/manual/tutorial/mongot-sizing/advanced-guidance/architecture/,manual/manual/source/tutorial/mongot-sizing/advanced-guidance/architecture.txt,manual,0,0,0,0,0,0,
1497,https://www.mongodb.com/docs/manual/tutorial/mongot-sizing/advanced-guidance/hardware/,manual/manual/source/tutorial/mongot-sizing/advanced-guidance/hardware.txt,manual,1,0,0,0,0,1,
1498,https://www.mongodb.com/docs/manual/tutorial/mongot-sizing/advanced-guidance/resource-allocation/,manual/manual/source/tutorial/mongot-sizing/advanced-guidance/resource-allocation.txt,manual,2,0,0,0,0,0,
1499,https://www.mongodb.com/docs/manual/tutorial/mongot-sizing/introduction/,manual/manual/source/tutorial/mongot-sizing/introduction.txt,manual,0,0,0,0,0,0,
1500,https://www.mongodb.com/docs/manual/tutorial/mongot-sizing/quick-start/,manual/manual/source/tutorial/mongot-sizing/quick-start.txt,manual,0,0,0,0,0,0,
1501,https://www.mongodb.com/docs/manual/tutorial/monitor-slow-queries/,manual/manual/source/tutorial/monitor-slow-queries.txt,manual,2,1,1,0,0,2,
1502,https://www.mongodb.com/docs/manual/tutorial/move-a-collection/,manual/manual/source/tutorial/move-a-collection.txt,manual,5,0,0,0,0,5,
1503,https://www.mongodb.com/docs/manual/tutorial/operation-rejection-filters/,manual/manual/source/tutorial/operation-rejection-filters.txt,manual,12,0,0,0,0,12,
1504,https://www.mongodb.com/docs/manual/tutorial/perform-incremental-map-reduce/,manual/manual/source/tutorial/perform-incremental-map-reduce.txt,manual,23,0,0,0,0,23,
1505,https://www.mongodb.com/docs/manual/tutorial/perform-maintence-on-replica-set-members/,manual/manual/source/tutorial/perform-maintence-on-replica-set-members.txt,manual,11,0,0,0,0,9,
1506,https://www.mongodb.com/docs/manual/tutorial/project-fields-from-query-results/,manual/manual/source/tutorial/project-fields-from-query-results.txt,manual,207,14,14,0,54,66,
1507,https://www.mongodb.com/docs/manual/tutorial/query-array-of-documents/,manual/manual/source/tutorial/query-array-of-documents.txt,manual,127,0,0,0,54,28,
1508,https://www.mongodb.com/docs/manual/tutorial/query-arrays/,manual/manual/source/tutorial/query-arrays.txt,manual,182,0,0,0,76,36,
1509,https://www.mongodb.com/docs/manual/tutorial/query-documents/,manual/manual/source/tutorial/query-documents.txt,manual,152,0,0,0,66,29,
1510,https://www.mongodb.com/docs/manual/tutorial/query-documents/specify-query-timeout/,manual/manual/source/tutorial/query-documents/specify-query-timeout.txt,manual,0,0,0,0,0,0,
1511,https://www.mongodb.com/docs/manual/tutorial/query-embedded-documents/,manual/manual/source/tutorial/query-embedded-documents.txt,manual,131,0,0,2,58,27,
1512,https://www.mongodb.com/docs/manual/tutorial/query-for-null-fields/,manual/manual/source/tutorial/query-for-null-fields.txt,manual,73,0,0,0,30,18,
1513,https://www.mongodb.com/docs/manual/tutorial/reconfigure-replica-set-with-unavailable-members/,manual/manual/source/tutorial/reconfigure-replica-set-with-unavailable-members.txt,manual,3,0,0,0,0,3,
1514,https://www.mongodb.com/docs/manual/tutorial/recover-data-following-unexpected-shutdown/,manual/manual/source/tutorial/recover-data-following-unexpected-shutdown.txt,manual,2,0,0,0,0,1,
1515,https://www.mongodb.com/docs/manual/tutorial/remove-documents/,manual/manual/source/tutorial/remove-documents.txt,manual,100,0,0,0,46,19,
1516,https://www.mongodb.com/docs/manual/tutorial/remove-replica-set-member/,manual/manual/source/tutorial/remove-replica-set-member.txt,manual,6,0,0,0,0,6,
1517,https://www.mongodb.com/docs/manual/tutorial/remove-shards-from-cluster/,manual/manual/source/tutorial/remove-shards-from-cluster.txt,manual,12,0,0,0,0,12,
1518,https://www.mongodb.com/docs/manual/tutorial/rename-unsharded-replica-set/,manual/manual/source/tutorial/rename-unsharded-replica-set.txt,manual,1,0,0,0,0,1,
1519,https://www.mongodb.com/docs/manual/tutorial/replace-config-server/,manual/manual/source/tutorial/replace-config-server.txt,manual,5,0,0,0,0,5,
1520,https://www.mongodb.com/docs/manual/tutorial/replace-replica-set-member/,manual/manual/source/tutorial/replace-replica-set-member.txt,manual,1,0,0,0,0,1,
1521,https://www.mongodb.com/docs/manual/tutorial/resharding-back-to-same-key/,manual/manual/source/tutorial/resharding-back-to-same-key.txt,manual,6,0,0,0,0,4,
1522,https://www.mongodb.com/docs/manual/tutorial/resharding-for-adding-and-removing-shards/,manual/manual/source/tutorial/resharding-for-adding-and-removing-shards.txt,manual,5,0,0,0,0,3,
1523,https://www.mongodb.com/docs/manual/tutorial/restart-sharded-cluster/,manual/manual/source/tutorial/restart-sharded-cluster.txt,manual,11,0,0,0,0,11,
1524,https://www.mongodb.com/docs/manual/tutorial/restore-replica-set-from-backup/,manual/manual/source/tutorial/restore-replica-set-from-backup.txt,manual,6,0,0,0,0,6,
1525,https://www.mongodb.com/docs/manual/tutorial/restore-sharded-cluster/,manual/manual/source/tutorial/restore-sharded-cluster.txt,manual,51,0,0,0,0,44,
1526,https://www.mongodb.com/docs/manual/tutorial/resync-replica-set-member/,manual/manual/source/tutorial/resync-replica-set-member.txt,manual,0,0,0,0,0,0,
1527,https://www.mongodb.com/docs/manual/tutorial/rotate-encryption-key/,manual/manual/source/tutorial/rotate-encryption-key.txt,manual,7,0,0,0,0,7,
1528,https://www.mongodb.com/docs/manual/tutorial/rotate-key-replica-set/,manual/manual/source/tutorial/rotate-key-replica-set.txt,manual,6,0,0,0,0,6,
1529,https://www.mongodb.com/docs/manual/tutorial/rotate-key-sharded-cluster/,manual/manual/source/tutorial/rotate-key-sharded-cluster.txt,manual,14,0,0,0,0,14,
1530,https://www.mongodb.com/docs/manual/tutorial/rotate-log-files/,manual/manual/source/tutorial/rotate-log-files.txt,manual,7,0,0,0,0,7,
1531,https://www.mongodb.com/docs/manual/tutorial/rotate-x509-member-cert/,manual/manual/source/tutorial/rotate-x509-member-cert.txt,manual,8,0,0,0,0,4,
1532,https://www.mongodb.com/docs/manual/tutorial/rotate-x509-membership-certificates/,manual/manual/source/tutorial/rotate-x509-membership-certificates.txt,manual,8,0,0,0,0,4,
1533,https://www.mongodb.com/docs/manual/tutorial/rotate-x509-to-extensionValue/,manual/manual/source/tutorial/rotate-x509-to-extensionValue.txt,manual,8,0,0,0,0,4,
1534,https://www.mongodb.com/docs/manual/tutorial/schedule-backup-window-for-sharded-clusters/,manual/manual/source/tutorial/schedule-backup-window-for-sharded-clusters.txt,manual,1,0,0,0,0,1,
1535,https://www.mongodb.com/docs/manual/tutorial/shard-collection-with-unique-index/,manual/manual/source/tutorial/shard-collection-with-unique-index.txt,manual,6,3,3,0,0,6,
1536,https://www.mongodb.com/docs/manual/tutorial/sharding-distribute-collections-with-zones/,manual/manual/source/tutorial/sharding-distribute-collections-with-zones.txt,manual,6,0,0,0,0,6,
1537,https://www.mongodb.com/docs/manual/tutorial/sharding-high-availability-writes/,manual/manual/source/tutorial/sharding-high-availability-writes.txt,manual,11,0,0,0,0,11,
